title,content
"""친구들과 이야기하는 원자력 안전"" 10.원자력발전소 사고와 고장 (Part 7)","ition III의 경우 부분적인 핵연료 손상과 부지 제한치 10% 이내의 외부 방사능 누출을 허용하고, 일반적으로 원자로계통 등의 압력은 설계압력의 110%까지 허용합니다. Condition IV의 경우 초기사건에 따라 허용기준이 조금씩 다른데, 기본적으로 핵연료의 손상과 부지 제한치 10~100%의 방사능 누출을 허용합니다.  Condition II~IV의 초기사건이 발생한 경우 안전계통들이 설계대로 작동되면 허용기준 이하에서 상황이 종료되는데, 원전에 대한 결정론적(Deterministic) 안전해석의 가장 큰 목적이 이를 해석적으로 확인하는 것입니다. 원전에 대한 안전해석은 ‘결정론적’ 안전해석과 ‘확률론적’ 안전해석으로 크게 구분할 수 있는데, 다른 글에서 상세하게 다루기로 하고 여기서는 맛보기 설명만 합니다. 결정론적 안전해석은 원전에서 발생할 가능성이 있는 특정 사고 시나리오들을 미리 정해놓고 이에 대해 상세하고 보수적으로(나쁜 방향으로 결과가 나오도록) 분석합니다. 확률론적 안전해석이 흔히 말하는 ‘확률론적안전성평가’(PSA; Probabilistic Safety Analysis)이고요. 결정론적 안전해석에서는 발생 가능한 모든 초기사건들을 분석하는 것이 아니라, 유형별로 보수적인 대표 사건을 해석함으로써 그보다 덜한 사건들에 대한 안전성도 포괄적으로 확인하게 됩니다.  Condition II, III, IV의 초기사건이 발생한 후 안전설비가 제대로 작동하지 않을 경우에는, 각각에 해당하는 허용기준을 초과하게 되고, 경우에 따라서는 중대사고까지 이어질 수 있습니다. 다시 말씀드리면 Condition II에서 Condition III 및 IV를 거쳐서 중대사고로 전개되는 것이 아니라, 각각의 초기사건에서 중대사고로 전개될 수 있는 것입니다. 물론 Condition II 초기사건에서 중대사고로 이어지려면 많은 안전설비들의 오작동이 동시에 또는 연이어 발생해야 하므로 가능성이 낮고, Condition IV 초기사건으로부터는 더 쉽게 중대사고로 진입할 수 있을 것입니다. 이러한 관점에서 초기사건"
"""친구들과 이야기하는 원자력 안전"" 10.원자력발전소 사고와 고장 (Part 8)","을 고장과 사고로 구분하는 것은 맞지 않고, 그 이후의 전개상황에 따라 사고냐 아니냐는 결과를 중심으로 따져야 한다고 생각합니다. 그런데, 발전소 상태를 초기사건 구분에서조차 Normal Operation, AOO(예상운전과도사건), Accident로 구분하는 것도 흔하고, 관행적으로 Loss of Coolant Accident, Loss of Flow Accident, Reactivity Initiated Accident 등 초기사건을 지칭하는 용어들의 뒤에 Accident를 넣는 경우가 많았습니다. 즉 Accident라는 용어의 사용에 엄격함이 없었고, 사건의 발단과 결과가 섞여서 혼동을 불러일으킴으로써, 원자력분야 종사자들조차 용어 사용에 혼선을 겪는 것이라 봅니다.  [국제원자력기구에서는 발전소 상태를 정상운전, 예상운전과도사건, 설계기준사고, 설계기준초과사고 등으로 구분하고 있습니다] 마지막 슬라이드의 [그림 1], [그림2]에 IAEA 문서들에서 사용해온 기존의 발전소 상태 구분 방법과 신규원전 설계에 적용하기 위해 최근에 제안된 구분 방법을 비교하였습니다. 지금까지 정상운전(Normal Operation), 예상운전과도사건(AOO; Anticipated Operational Occurrences), 설계기준사고(DBA; Design Basis Accident), 설계기준초과사고(중대사고 포함)(BDBA; Beyond Design Basis Accident) 등으로 구분하는 것이 일반적이었는데, 신규원전에 대해서는 설계기준초과사고의 일부분을 ‘설계확장조건’(DEC; Design Extension Condition)으로 새로 정의하여 설계에서 구체적으로 고려하도록 한 것입니다. 그런데 IAEA의 구분이 체계적인 것 같지만, [표 4]와 [그림 1], [그림 2] 등을 찬찬히 살펴보면 문제가 좀 있습니다. 첫째는 정상운전, 예상운전과도사건, 설계기준사고까지는 대체로 초기사건이라 할 수 있지만, 중대사고는 앞의 사건들에 대한 대처가 제대로 이루어지지 않았을 때 나타날 수 있는 사건 전개의 결과이기"
"""친구들과 이야기하는 원자력 안전"" 10.원자력발전소 사고와 고장 (Part 9)"," 때문입니다. ‘초기사건’과 ‘초기사건+대응의 결과’가 섞여 있는 것입니다. 둘째는 '설계기준사고(Design Basis Accident; DBA)'라는 용어조차 명확하게 정의하기 어렵다는 점입니다. IAEA 정의에서 정상운전, 예상운전과도사건(AOO), 설계기준사고(DBA), ... 순으로 구분하므로, AOO에 속하는 사건들은 절대로 설계기준사고가 아니라고 주장할 수도 있겠습니다. 그렇지만 안전해석관점에서는 AOO와 DBA를 구분하지 않고, 광의적으로 DBA라고 표현할 수도 있습니다. [한울원전 원자로냉각재펌프(RCP) 정지 사건에 대하여] 마지막으로 한울원전 5호기의 냉각재펌프 정지사건에 대해 말씀드립니다. 이번 사건은 예상운전과도(AOO) 사건이자 거의 매년 발생할 수도 있다고 가정한(실제로는 훨씬 더 드물게 발생하지만) Condition II 초기사건으로서, 정상운전(Condition I) 바로 다음 단계의 초기사건입니다. 따라서 이를 감추고 뭐고 할 것이 없는 사건입니다. 또한 안전해석에서 부분유량상실(Partial Loss of Flow)을 따로 해석하지 않은 것은 그보다 더 심각한 전체유량상실(Complete Loss of Flow)을 동일한 허용기준으로 해석하기 때문입니다. 과거에 일반적으로 부분유량상실은 Condition II, 전체유량상실은 Condition III로 구분하여 다른 허용기준을 적용했었는데, 표준원전 등에서는 전체유량상실에 대해 더 엄격한 Condition II 허용기준을 적용하여 해석함으로써 덜 심각한 부분유량상실은 해석하지 않는 것이지요. 원자력 산업과 규제에서 이미 혼동스럽게 사용해온 '사고', '고장' 용어는 그러려니 하면서, 사건의 본질을 가지고 논의하는 것이 맞다고 생각합니다."
"""친구들과 이야기하는 원자력 안전"" 11.심층방어(Defense in Depth)","[친구와 이야기하는 원자력 안전-11] 심층 방어(Defense in Depth) (*이번 글부터 원전 안전성 확보를 위해 적용되는 핵심 기본원칙들을 두 차례로 나누어 좀더 상세하게 살펴봅니다. 심층방어부터 시작하지요.) ‘심층방어’(深層防禦; Defense-in-Depth) 전략은 원자력 안전의 핵심적인 개념입니다. Defense-in-Depth(DID)는 위협 요인에 대한 다중∙다층적인 방어전략을 가리키는 용어로, 군사분야에서 시작하여 화학산업, 원자력산업, 정보통신기술, 교통안전분야 등 다양한 기술분야에서 널리 적용되고 있습니다. 군사분야에서는 ‘종심방어’(縱深防禦)로 표현하는데, 이 종심방어 전략은 고대로부터 오랜 기간에 걸쳐 공격 및 방어수단의 발전을 반영하면서 지속적으로 발전해온 것 같습니다. 일전에 한 언론인으로부터 ‘종심방어’라는 좋은 말이 있는데도 원자력계에서 ‘심층방어’라는 새로운 말을 도입하여 혼란스럽게 한다는 이야기를 들은 적도 있답니다. 그렇지만 군사분야를 제외한 대부분의 기술분야에서는 ‘심층방어’로 표현하는 것 같아요. 구글에서 검색해보아도 ‘심층방어’는 202,000건, ‘종심방어’는 28,300건으로 ‘심층방어’가 월등히 많네요. 미국원자력규제위원회(U.S.NRC)에서는 ‘심층방어’를 “방사선 또는 위험물질 방출 사고들을 예방하고 완화할 수 있도록 원자력 시설을 설계하고 운전하기 위한 접근법”으로서, “잠재적인 인적 실수나 기계적 고장을 보상하기 위하여 아무리 튼튼하더라도 하나의 방어단계에만 의존하지 않고 다수의 독립적이고 중복된 방어단계를 제공하는 것이 핵심”이며, “접근 제어, 물리적 방벽, 다중성∙다양성을 지닌 핵심 안전기능과 비상대응조치가 포함” 되는 것으로 설명하고 있습니다.(www.nrc.gov/reading-rm/basic-ref/glossary.html). 한편 IAEA 안전 용어집(2016)에서는 심층방어를 “예상운전과도사건의 악화를 방지하고 방사성물질과 작업자∙민간인∙환경 사이의 물리적 방벽들의 유효성을 유지하기 위하여 여러 수준의 다양한 설비와 절차를 다"
"""친구들과 이야기하는 원자력 안전"" 11.심층방어(Defense in Depth) (Part 2)","층(계층)적으로 구현”하는 것으로 설명하고 있습니다. 심층방어의 의미와 내용을 다루는 자료들은 매우 많습니다만, 우선 읽는다면 다음 3가지가 좋을 것 같습니다. 1) IAEA INSAG-10 (1996): Defence in Depth in Nuclear Safety www-pub.iaea.org/MTCD/publications/PDF/Pub1013e_web.pdf  2) U.S.NRC NUREG/KM-0009 (2016): Historical Review and Observations of Defense-in-Depth  www.nrc.gov/docs/ML1610/ML16104A071.pdf   3) OECD/NEA (2016): Implementation of Defence in Depth at Nuclear Power Plants  www.oecd-nea.org/nsd/pubs/2016/7248-did-npp.pdf 심층방어 개념에서는 기본적으로 설계에 오류가 있을 수 있고, 기기들은 때로 고장을 일으키고, 사람은 실수하기 마련이라고 가정합니다. 그럼에도 이러한 오류, 실수, 고장이 사고로 이어지는 것을 예방하고(사고 예방; Accident Prevention), 만일 사고가 발생하더라도 그 피해를 최소화(사고 완화; Accident Mitigation)하기 위한 것입니다. 기기 고장이나 운전원 실수가 발생하더라도 사람이나 환경에 큰 피해를 가져오지 않고 보상 또는 시정될 수 있도록 안전조치들을 다층적으로 수행하는 ‘다단계 방호’(Multiple Levels of Protection)가 심층방어의 기본적인 특성입니다. ‘다단계 방호’는 방사성물질을 환경과 차단하는 물리적인 ‘다중 방벽’(Multiple Barriers)과 어우러져 심층방어 전략을 형성하지요. 궁극적으로 심층 방어는 사고 예방과 사고 완화를 위한 통합적인 전략이라 할 수 있습니다. 첨부 파일의 [표 11-1]에서 볼 수 있듯이 심층방어의 다단계 방호 개념은 일반적으로 다음 다섯 단계로 표현됩니다.  ㆍ1단계(정상상태 유지): 비정상"
"""친구들과 이야기하는 원자력 안전"" 11.심층방어(Defense in Depth) (Part 3)"," 운전의 발생과 안전에 중요한 기기의 고장을 예방 ㆍ2단계(사고 방지): 비정상 운전상태를 탐지하고 제어하여 사고로 진행되는 것을 방지 ㆍ3단계(중대사고 방지): 사고가 발생하더라도 안전설비의 작동으로 설계기준 이내에서 제어하여 중대사고로 진행하는 것을 방지 ㆍ4단계(중대사고 제어): 중대사고 진행의 억제와 결과의 완화를 통해 방사성물질의 대량 또는 조기 방출을 방지 ㆍ5단계(소외 대응조치): 방사성물질의 대량 또는 조기 방출을 고려하여 이로 인한 방사선 피해를 최소화 최근 3단계를 노심 용융(원자로 내의 핵연료가 녹아내리는 것) 발생 전후로 둘로 구분하는 개념 등 다른 구분 방법들도 제시되고 있습니다.    심층방어 전략에서는 가급적이면 안전기능을 수행하는 설비나 조치들이 여러 단계에 걸쳐 공통으로 사용되지 않고, 단계 간에 서로 독립적일 것을 요구합니다. 물론 단계 간의 완전한 독립성 확보는 불가능하지만, 다섯 개의 방호단계들이 최대한 독립성을 갖도록 하자는 것이지요. 한편 다중 방벽은 원자로 내에서 생성된 방사성 물질(주로 핵분열 생성물 및 악티나이드)과 환경 사이에 존재하는 여러 겹의 물리적 방벽(Physical Barrier)으로서, [그림 11-2]에 나타난 바와 같이 다음 4가지가 핵심적인 방벽입니다. ㆍ 1차 방벽 - 핵연료 소결체(Fuel Pellet): 핵분열 과정에서 생성되는 방사성 물질의 대부분은 고체 형태이며, 이들은 세라믹 형태의 이산화우라늄(UO2) 핵연료 소결체 내에 머무릅니다.  ㆍ 2차 방벽 - 핵연료 피복관(Fuel Cladding): 핵연료 소결체들은 1 cm 정도의 직경을 갖는 피복관 내부에 들어서 있어서, 방사성 물질들이 소결체로부터 빠져 나오거나(주로 기체 상태의 핵분열생성물) 소결체 자체가 손상되더라도 피복관 안에 머무릅니다. ㆍ 3차 방벽 – 원자로냉각재 압력경계(Reactor Coolant Pressure Boundary; RCPB): 방사성 물질의 대부분을 갖는 핵연료봉들과 이를 냉각하기 위한 냉각재는 원자로용기와 주요 일차계통 기기 및 배관으로 이루어지"
"""친구들과 이야기하는 원자력 안전"" 11.심층방어(Defense in Depth) (Part 4)","는 원자로냉각재 압력경계 안에 위치합니다. 따라서 이 압력경계의 훼손이 없는 한 방사성물질의 대부분이 그 안에 머무릅니다. ㆍ 4차 방벽 - 격납용기(Containment): 방사성물질을 포함하는 대부분의 설비들을 튼튼한 격납용기가 둘러싸고 있습니다. 따라서 사고로 인해 방사성물질이 원자로계통에서 빠져나오더라도, 격납용기의 건전성이 유지되는 한 대부분 그 안에 머무릅니다. 위의 방벽들 중에서 어느 하나라도 건전성을 유지하면, 방사성물질의 대량 외부 누출은 발생하기 어렵습니다. 다단계 방호 개념의 4단계까지는 위의 물리적 방벽들의 건전성을 유지하기 위한 노력으로 생각할 수 있지요. 첨부 슬라이드의 [그림 11-3]은 다중 방벽과 다단계 방호가 어우러져서 구성하는 심층방어의 통합적인 개념을 보여줍니다.[자료: INSAG-12]. 이를 구체적으로 설명하기는 어려우나, 그림을 5분 정도 음미하시면 개념을 잘 이해하실 수 있습니다. 심층방어는 발전소 내의 기계적 또는 인간적 실수뿐만 아니라 태풍이나 홍수, 지진과 같은 발전소 외부 사건 등을 포함한 모든 종류의 사고에 대해 발전소를 보호하도록 구성됩니다. 또한, 혹시 있을지도 모르는 고의적인 파괴행위에 대해서도 효과적인 방어기능을 수행합니다. 그렇지만, 심층방어 원칙에 따라 건설되어 운전 중인 원전이라 하더라도 리스크를 완전히 제거할 수는 없으며, 원자력 안전 전문가들은 이를 잘 인식하고 있습니다. 따라서 원전의 안전을 상대적인 개념으로 파악하면서, 다른 산업시설이나 발전시설과 비교하여 예외적으로 높은 수준의 안전성을 달성하고자 노력하고 있습니다.  후쿠시마 사고 후 현재의 심층방어 개념에 문제가 있는 것이 아닌가 하는 의문도 제기되었습니다. 그렇지만 심층방어 개념 자체보다는 이를 이행하는 과정이 철저하지 못하여 사고가 발생했다는 것이 원자력 안전 전문가들의 일반적인 생각입니다."
"""친구들과 이야기하는 원자력 안전"" 12. 안전 문화(Safety Culture)","[친구와 이야기하는 원자력 안전 – 12] 안전 문화 (Safety Culture) [1980년대까지 우리나라의 공사 현장에서 가장 많이 볼 수 있었던 표어가 ‘안전제일’(安全第一)이었습니다. 어느 시점부터인가 ‘안전문화’(安全文化)라는 새로운 용어가 등장하더니 지금은 많은 이들이 즐겨 사용하고 있습니다. 그런데 이 ‘안전문화’가 불과 30년 전에 원자력 분야에서 처음으로 공식 사용한 용어라는 것을 아는 분은 많지 않을 것입니다. 이번 글에서는 원자력 분야에서 적용하고 있는 안전문화의 개념을 소개합니다.^^] [안전문화의 개념은 체르노빌 원전 사고(1986)의 원인을 분석하면서 도입되었습니다] ‘안전문화’(Safety Culture)라는 말을 누군가는 오래 전부터 사용했을 가능성이 있지만, 공식적으로는 체르노빌 원전 사고(1986년) 이후에 원자력 분야에서 처음 사용됩니다. 국제원자력기구(IAEA)의 국제원자력안전자문단(INSAG; International Nuclear Safety Advisory Group)에서 1988년 발행한 ‘INSAG-1: Summary Report on the Post-Accident Review Meeting on the Chernobyl Accident’에서 안전문화를 정의하고, 사고의 중요한 원인으로 지적한 것입니다. INSAG은 1991년의 INSAG-4(Safety Culture)를 통해 안전문화의 개념을 체계적으로 제시하였고, 2002년의 INSAG-15에서 안전문화의 핵심 이슈들을 제시했습니다.  (*참고로 INSAG의 현재 명칭은 원래 명칭에서 ‘자문(Advisory)’을 뺀 ‘국제원자력안전그룹’(International Nuclear Safety Group)이나, 약어는 그대로 사용한답니다.)  INSAG이 안전문화의 개념을 처음 정리한 후, 영국을 비롯한 각국의 원자력 안전규제기관과 국제기구, 학회 등에서 원자력 안전문화의 개념을 더 구체화하고, 실제 현장에 적용하기 위한 노력을 해왔습니다. 국제원자력기구에서 발행된 안전문화 관련 문서들만 20종 가까이 되"
"""친구들과 이야기하는 원자력 안전"" 12. 안전 문화(Safety Culture) (Part 2)","며, 미국 원자력규제위원회(U.S.NRC)는 2011년 '안전문화 정책성명'(Safety Culture Policy Statement)를 발표하기도 했지요.  지금은 안전문화의 개념이 다른 분야로도 널리 확산되어 어디서나 찾아볼 수 있고, 안전행정부에서는 ‘안전문화 우수사례 경진대회’도 개최하고 있네요. [안전문화의 의미를 살펴봅니다] 안전문화는 따로 설명하지 않아도 의미를 대충 짐작할 수 있습니다. 안전을 중요하게 생각하는 또는 안전을 우선하는 문화가 되겠지요. 그렇지만, 산업현장에 적용하려면 좀더 구체적인 정의가 필요하며, 여기서는 원자력 분야에서 널리 받아들여지는 국제원자력기구(IAEA), 영국 규제기관(HSE), 미국 규제기관(NRC)의 정의를 소개합니다. 국제원자력기구에서는 INSAG에서 처음 정의한대로 “원자력 안전 이슈들을 그 중요성에 합당하게 최우선적으로 고려하는 조직 및 조직의 특성과 태도의 집합”(the assembly of characteristics & attitudes in organizations & individuals which establishes that, as an overriding priority, nuclear power plant safety issues receive the attention warranted by their significance)으로 정의하고 있습니다.  영국 원자력규제기관의 자문위원회에서는 “조직의 보건 및 안전 관리에 대한 헌신과 방식 및 숙련도를 결정하는 개인 및 집단의 가치, 태도, 인식, 역량 및 행동양식의 산물”(the product of individual and group values, attitudes, perceptions, competencies and patterns of behavior that determine the commitment to, and the style and proficiency of, an organization’s health and safety management)로 정의하고 있습니다. 한편,"
"""친구들과 이야기하는 원자력 안전"" 12. 안전 문화(Safety Culture) (Part 3)"," 미국 원자력규제위원회에서는 “안전을 다른 목표들보다 강조하고 사람과 환경을 보호하기 위하여 조직의 리더와 개인이 함께 노력함으로써 얻게 되는 핵심 가치와 행동“(the core values and behaviors resulting from a collective commitment by leaders and individuals to emphasize safety over competing goals, to ensure protection of people and the environment)으로 정의하고 있습니다. 휴~~ 영어를 우리말로 번역하려니 잘 안되네요. 전문 번역가들이 새삼 존경스럽습니다. 이 밖에도 조금씩 다른 관점에서 많은 정의들이 제시되고 있는데, 기본적인 의미가 통하므로 더 다루지는 않겠습니다. 뒤에 소개하는 문서나 사이트들을 방문하시면 많은 자료를 얻을 수 있습니다.  [INSAG-4를 중심으로 안전문화를 설명하려 합니다] 원자력 안전문화를 좀더 상세하게 설명하는 자료는 매우, 어쩌면 너무 많습니다. 그래서 안전문화의 특성을 처음으로 체계화한 INSAG-4(1991)의 핵심 내용만을 소개합니다. 첨부한 그림 12-1은 원자력 안전문화의 주요 구성요소들을 정책 차원(Policy Level), 관리자(Manager) 차원 및 개인(Individual) 차원으로 구분하여 보여줍니다. 특별히 설명하지 않아도 그림만 보더라도 잘 이해하실 수 있을 것입니다. 정책 차원에서는 확고한 안전정책을 수립하여 천명하는 것이 우선입니다. 또한 이를 이행하는데 중심적인 역할을 할 조직을 설치하고, 필요한 인력과 예산을 배정해야 합니다. 이러한 일은 국가 차원에서도 필요하고, 개별기관 차원에서도 필요합니다. 국가 차원에서는 우선 법적체계를 확립하고 안전규제기관을 설치하는 것이 중요하겠지요. 법과 규정은 체계적, 합리적으로 갖추어져야 하고, 규제기관이 기술적, 행정적 역량을 갖추어 역할을 수행할 수 있도록 적절한 인력과 예산이 제공되어야 합니다. 안전관련 행위를 하는 각 기관도 기관차원의 안전정책을 수립하"
"""친구들과 이야기하는 원자력 안전"" 12. 안전 문화(Safety Culture) (Part 4)","고, 이를 효과적으로 이행할 수 있는 체계를 갖추어야 합니다. 한편, 모든 조직에서 직원 개개인의 안전에 대한 태도는 그들이 속한 조직의 작업환경에 크게 영향을 받습니다. 그러므로 관리자는 안전을 우선하는 환경과 올바른 관행을 조성해야 합니다. 관리자 스스로 모범을 보이는 것은 기본 중의 기본이겠지요. 또한 직원 개개인의 책임과 권한을 분명히 하고, 이를 위해 조직체계와 절차서 등의 문서체계를 확립해야 합니다. 직원 채용 시 업무수행에 필요한 자질을 충분히 확인해야 할 뿐만 아니라, 주기적인 훈련과 교육 및 적절한 자격관리가 필요합니다. 특히, 원전 사고는 흔히 접할 수 있는 상황이 아니어서 자칫하면 안전 의식이 희미해질 수밖에 없습니다. 그리고 공정한 상벌제도를 통한 동기 부여도 중요합니다. 실적 위주의 포상으로 안전이 위협받거나, 지나친 제재로 실수가 은폐되는 일이 없도록 유의해야 합니다.  안전문화 정착의 관건은 궁극적으로 개별 종사자들의 수행 여부에 달려 있습니다. 개개인이 업무 수행 과정에서 안전문화에 충실하기 위해서는 의문을 갖는 태도, 엄격하고 신중한 접근자세, 대화하는 자세 등이 매우 중요합니다. 업무를 수행하기 전에 자신이 업무를 제대로 파악하고 있는지, 잘못될 가능성은 없는지, 잘못을 막으려면 어떻게 해야 할지를 질문해야 합니다. 이러한 태도를 가져야 혹시 있을지도 모르는 실수를 찾아낼 수 있겠지요. 업무 수행에 있어서는 절차를 잘 이해하고 엄격하게 준수해야 하며, 문제가 발생하면 작업을 멈추고 신중하게 대처해야 합니다. 마지막으로, 임무를 수행하면서 얻은 정보를 서로 교환하고 작업 내용을 충실히 기록하며, 안전성 확보를 위한 새로운 제안을 하는 등의 대화하는 태도 또한 중요합니다.  한편, IAEA GS-G-3.1(Application of the Management System for Facilities and Activities)에서는 튼튼한 안전문화의 5가지 특성과 36가지 속성을 제시하고 있습니다. IAEA의 안전문화 평가 서비스는 이를 기반으로 이루어지는데, 5 가지 특성은"
